"","station.id","elev","lon","lat","station.name"
"489","035563",82,-90.5,36.03,"PARAGOULD 1 "
"490","035576",125,-93.72,35.3,"PARIS       "
"491","035694",101,-92.82,35,"PERRY       "
"492","035754",66,-92.02,34.22,"PINE BLUFF  "
"493","035756",63,-92,34.25,"PINE BLUFF F"
"494","035820",96,-90.97,36.27,"POCAHONTAS 1"
"495","035866",37,-91.5,33.23,"PORTLAND    "
"496","035908",94,-93.38,33.8,"PRESCOTT    "
"497","036248",424,-94.12,36.33,"ROGERS      "
"498","036253",46,-91.27,33.8,"ROHWER 2NNE "
"499","036352",110,-93.13,35.3,"RUSSELLVILLE"
"500","036376",61,-91.13,34.38,"SAINT CHARLE"
"501","036506",76,-91.73,35.25,"SEARCY      "
"502","036562",64,-92.4,34.28,"SHERIDAN    "
"503","036566",88,-92.35,34.45,"SHERIDAN TOW"
"504","036624",351,-94.55,36.18,"SILOAM SPRIN"
"505","036768",52,-92.85,33.92,"SPARKMAN    "
"506","036804",82,-93.48,33.37,"STAMPS      "
"507","036823",55,-91.78,33.95,"STAR CITY   "
"508","036918",65,-91.53,34.48,"STUTTGART   "
"509","036920",60,-91.42,34.47,"STUTTGART 9 "
"510","036928",152,-93.65,35.3,"SUBIACO     "
"511","037048",112,-94,33.45,"TEXARKANA FA"
"512","037262",637,-93.08,35.67,"TURNPIKE    "
"513","037267",70,-90.25,35.37,"TURRELL     "
"514","037488",206,-94.1,34.9,"WALDRON     "
"515","037530",84,-90.93,36.13,"WALNUT RIDGE"
"516","037582",64,-92.07,33.6,"WARREN 2 WSW"
"517","037712",67,-90.18,35.13,"WEST MEMPHIS"
"518","037772",698,-93.95,35.68,"WHITE ROCK  "
"519","037912",73,-90.03,35.57,"WILSON      "
"520","038052",79,-90.77,35.22,"WYNNE       "
"521","038084",232,-92.68,36.22,"YELLVILLE 2 "
"522","040029",1278,-120.95,41.2,"ADIN        "
"523","040088",134,-123.6,40.18,"ALDERPOINT  "
"524","040133",580,-116.77,32.83,"ALPINE      "
"525","040136",519,-116.78,32.83,"ALPINE      "
"526","040161",1360,-120.53,41.5,"ALTURAS     "
"527","040163",3,-122.12,37.6,"ALVARADO    "
"528","040204",64,-119.48,35.98,"ANGIOLA     "
"529","040212",523,-122.43,38.57,"ANGWIN PAC U"
"530","040227",15,-121.78,38,"ANTIOCH FIBR"
"531","040232",18,-121.73,37.98,"ANTIOCH     "
"532","040343",515,-118.83,36.48,"ASH MOUNTAIN"
"533","040379",607,-119.48,37.08,"AUBERRY 2 NW"
"534","040383",415,-121.07,38.88,"AUBURN      "
"535","040395",6,-118.32,33.35,"AVALON PLEAS"
"536","040418",808,-118.18,34.95,"BACKUS RANCH"
"537","040436",287,-116.07,35.27,"BAKER       "
"538","040437",320,-116.12,35.38,"BAKER 9 NNW "
"539","040442",150,-119.05,35.42,"BAKERSFIELD "
"540","040449",524,-119.08,36.92,"BALCH POWER "
"541","040489",705,-116.88,33.92,"BANNING MUNI"
"542","040514",494,-116.67,32.68,"BARRETT DAM "
"543","040519",653,-117.02,34.9,"BARSTOW     "
"544","040607",930,-116.97,33.98,"BEAUMONT PUM"
"545","040609",790,-116.93,33.93,"BEAUMONT 1 E"
"546","040673",137,-122.08,37.08,"BEN LOMOND N"
"547","040674",153,-122.1,37.08,"BEN LOMOND N"
"548","040693",91,-122.27,37.87,"BERKELEY    "
"549","040705",146,-122.23,38.55,"BERRYESSA LA"
"550","040738",387,-123.25,40.75,"BIG BAR     "
"551","040741",2059,-116.92,34.25,"BIG BEAR LAK"
"552","040742",2080,-116.97,34.23,"BIG BEAR LAK"
"553","040755",1504,-119.25,37.2,"BIG CREEK PH"
"554","040820",2559,-118.6,37.23,"BISHOP CREEK"
"555","040822",1264,-118.42,37.37,"BISHOP AP   "
"556","040824",2864,-118.72,37.37,"BISHOP UNION"
"557","040875",195,-119.87,35.62,"BLACKWELLS C"
"558","040893",1449,-120.7,39.25,"BLUE CANYON "
"559","040897",1610,-120.7,39.28,"BLUE CANYON "
"560","040924",82,-114.6,33.62,"BLYTHE      "
"561","040927",119,-114.72,33.62,"BLYTHE RIVER"
"562","040931",1702,-120.1,39.38,"BOCA        "
"563","040943",2551,-119.02,38.22,"BODIE       "
"564","040968",34,-117.03,32.67,"BONITA      "
"565","040983",235,-116.42,33.27,"BORREGO DESE"
"566","040986",168,-116.33,33.22,"BORREGO SPRI"
"567","041018",1632,-120.65,39.45,"BOWMAN DAM  "
"568","041043",9,-121.7,38.12,"BRANNAN ISLA"
"569","041048",-30,-115.55,32.95,"BRAWLEY 2SW "
"570","041072",1972,-119.23,38.25,"BRIDGEPORT  "
"571","041075",1958,-119.22,38.32,"BRIDGEPORT D"
"572","041112",107,-122.15,38.77,"BROOKS FARNH"
"573","041194",221,-118.37,34.2,"BURBANK VALL"
"574","041206",9,-122.35,37.58,"BURLINGAME  "
"575","041214",953,-121.67,40.88,"BURNEY      "
"576","041244",82,-119.47,35.4,"BUTTONWILLOW"
"577","041252",125,-117.23,32.67,"CABRILLO NAT"
"578","041253",241,-119.97,34.62,"CACHUMA LAKE"
"579","041277",1434,-120.32,38.28,"CALAVERAS BI"
"580","041300",885,-118.68,35.9,"CALIF HOT SP"
"581","041312",110,-122.58,38.58,"CALISTOGA   "
"582","041316",958,-122.8,41.3,"CALLAHAN    "
"583","041424",790,-116.47,32.62,"CAMPO       "
"584","041428",201,-120.85,38.25,"CAMP PARDEE "
"585","041476",1314,-120.87,41.45,"CANBY 3 SW  "
"586","041484",241,-118.57,34.18,"CANOGA PARK "
"587","041488",598,-117.93,35.32,"CANTIL      "
"588","041497",1390,-121.08,40.17,"CANYON DAM  "
"589","041534",131,-121.73,36.48,"CARMEL VALLE"
"590","041588",436,-120.05,37.4,"CATHAY BULL "
"591","041606",915,-123.05,41.1,"CECILVILLE  "
"592","041609",1418,-118.67,36.78,"CEDAR GROVE "
"593","041614",1423,-120.17,41.53,"CEDARVILLE  "
"594","041624",159,-121.67,39.78,"CENTERVILLE "
"595","041697",1455,-119.92,37.97,"CHERRY VALLE"
"596","041700",1382,-121.22,40.3,"CHESTER     "
"597","041715",56,-121.82,39.7,"CHICO UNIV F"
"598","041731",183,-123.58,40.87,"CHINA FLAT  "
"599","041758",17,-117.1,32.6,"CHULA VISTA "
"600","041762",415,-121.15,39.4,"CHUTE CAMP  "
"601","041779",366,-117.72,34.1,"CLAREMONT PO"
"602","041784",3,-121.53,38.42,"CLARKSBURG  "
"603","041806",412,-122.63,38.97,"CLEARLAKE 4 "
"604","041807",406,-122.72,38.98,"CLEARLAKE PA"
"605","041837",98,-123,38.8,"CLOVERDALE 1"
"606","041838",98,-122.98,38.77,"CLOVERDALE  "
"607","041851",122,-119.72,36.87,"CLOVIS      "
"608","041864",202,-120.35,36.15,"COALINGA    "
"609","041867",201,-120.35,36.13,"COALINGA 1 S"
"610","041912",735,-120.95,39.1,"COLFAX      "
"611","041945",18,-122,39.22,"COLUSA BRIDG"
"612","042012",61,-119.57,36.1,"CORCORAN IRR"
"613","042031",214,-117.57,33.87,"CORONA      "
"614","042081",424,-123.28,39.78,"COVELO      "
"615","042092",-46,-116.88,36.53,"COW CREEK   "
"616","042147",12,-124.2,41.77,"CRESCENT CIT"
"617","042148",12,-124.07,41.78,"CRESCENT CIT"
"618","042177",3,-122.22,38.05,"CROCKETT    "
"619","042214",24,-118.38,34.02,"CULVER CITY "
"620","042236",683,-119.62,34.93,"CUYAMA      "
"621","042239",1414,-116.58,32.98,"CUYAMACA    "
"622","042257",588,-116.78,34.87,"DAGGETT (BAR"
"623","042294",18,-121.77,38.53,"DAVIS EXP FA"
"624","042319",-59,-116.87,36.47,"DEATH VALLEY"
"625","042331",1595,-117.98,37.37,"DEEP SPRINGS"
"626","042334",1129,-120.85,39.32,"DEER CREEK P"
"627","042338",1360,-120.83,39.3,"DEER CREEK F"
"628","042362",12,-121.87,36.6,"DEL MONTE   "
"629","042389",37,-120.8,37.53,"DENAIR 3 NNE"
"630","042402",829,-121.62,39.87,"DE SABLA    "
"631","042456",500,-121.2,39.37,"DOBBINS 1 S "
"632","042458",473,-121.2,39.33,"DOBBINS COLG"
"633","042467",1812,-120.23,39.32,"DONNER MEMOR"
"634","042500",885,-120.83,39.57,"DOWNIEVILLE "
"635","042504",1302,-120.1,40.03,"DOYLE       "
"636","042506",1339,-120.08,39.95,"DOYLE 4 SSE "
"637","042516",461,-118.53,34.48,"DRY CANYON R"
"638","042539",915,-120.1,37.75,"DUDLEYS     "
"639","042557",592,-119.12,36.75,"DUNLAP      "
"640","042574",661,-122.27,41.2,"DUNSMUIR TRT"
"641","042580",6,-122.3,38.2,"DUTTONS LAND"
"642","042598",297,-115.45,33.8,"EAGLE MOUNTA"
"643","042640",369,-122.52,39.37,"EAST PARK RE"
"644","042671",2245,-120.03,38.83,"ECHO SUMT SI"
"645","042705",165,-116.93,32.78,"EL CAJON YAL"
"646","042706",123,-116.97,32.82,"EL CAJON    "
"647","042709",186,-116.82,32.88,"EL CAPITAN D"
"648","042713",-15,-115.57,32.78,"EL CENTRO 2 "
"649","042728",218,-120.67,38.33,"ELECTRA PH  "
"650","042749",522,-123.72,42,"ELK VALLEY  "
"651","042756",2928,-119.23,37.93,"ELLERY LAKE "
"652","042771",872,-117.6,34.63,"EL MIRAGE   "
"653","042805",397,-117.35,33.67,"ELSINORE    "
"654","042862",201,-117.08,33.12,"ESCONDIDO   "
"655","042871",229,-117.08,33.15,"ESCONDIDO   "
"656","042910",13,-124.17,40.8,"EUREKA WSO  "
"657","042934",6,-122.05,38.25,"FAIRFIELD   "
"658","042941",933,-118.43,34.7,"FAIRMONT    "
"659","042964",1019,-121.47,41.02,"FALL RIVER M"
"660","043030",3,-124.28,40.6,"FERNDALE 2 N"
"661","043083",101,-120.17,36.33,"FIVE POINTS "
"662","043087",1220,-120.32,40.37,"FLEMING FISH"
"663","043111",76,-121.18,38.68,"FOLSOM      "
"664","043113",107,-121.17,38.7,"FOLSOM DAM  "
"665","043117",473,-117.43,34.13,"FONTANA     "
"666","043120",332,-117.5,34.08,"FONTANA KAIS"
"667","043130",714,-123.33,40.37,"FOREST GLEN "
"668","043157",1373,-120.13,41.85,"FORT BIDWELL"
"669","043161",37,-123.78,39.5,"FORT BRAGG 5"
"670","043164",23,-123.8,39.45,"FORT BRAGG  "
"671","043182",830,-122.85,41.6,"FORT JONES R"
"672","043191",34,-123.25,38.52,"FORT ROSS   "
"673","043257",102,-119.72,36.78,"FRESNO WSO A"
"674","043261",125,-119.72,36.98,"FRIANT GOVER"
"675","043369",2734,-119.13,37.75,"GEM LAKE    "
"676","043384",915,-120.78,38.92,"GEORGETOWN R"
"677","043397",1940,-118.77,36.57,"GIANT FOREST"
"678","043417",59,-121.57,37,"GILROY      "
"679","043463",955,-118.7,35.72,"GLENNVILLE  "
"680","043468",997,-118.73,35.7,"GLENNVILLE M"
"681","043489",148,-114.87,32.88,"GOLD ROCK RA"
"682","043551",2007,-118.97,36.73,"GRANT GROVE "
"683","043571",820,-121.03,39.2,"GRASS VALLEY"
"684","043573",732,-121.07,39.22,"GRASS VALLEY"
"685","043578",64,-122.88,38.43,"GRATON      "
"686","043603",-58,-116.87,36.45,"DEATH VALLEY"
"687","043639",31,-121.7,39.37,"GRIDLEY     "
"688","043647",125,-123.92,40.48,"GRIZZLY CREE"
"689","043710",1168,-117.95,36.13,"HAIWEE      "
"690","043714",12,-122.43,37.47,"HALF MOON BA"
"691","043734",5,-122.5,38.05,"HAMILTON AFB"
"692","043747",75,-119.65,36.3,"HANFORD 1S  "
"693","043761",341,-123.37,41.8,"HAPPY CAMP R"
"694","043791",838,-122.97,40.37,"HARRISON GUL"
"695","043824",921,-121.55,40.93,"HAT CREEK   "
"696","043855",418,-115.63,33.7,"HAYFIELD PUM"
"697","043875",33,-122.87,38.62,"HEALDSBURG  "
"698","043893",58,-120.03,36.48,"HELM 5 SE   "
"699","043914",823,-116.77,33.23,"HENSHAW DAM "
"700","043939",1180,-119.78,37.95,"HETCH HETCHY"
"701","043987",885,-122.63,42,"HILTS SLASH "
"702","044022",85,-121.4,36.85,"HOLLISTER   "
"703","044082",107,-123.67,41.05,"HOOPA       "
"704","044176",2140,-119.22,37.23,"HUNTINGTON L"
"705","044204",808,-120.67,36.42,"IDRIA       "
"706","044211",1647,-116.72,33.75,"IDYLLWILD FI"
"707","044223",-20,-115.57,32.85,"IMPERIAL    "
"708","044224",-18,-115.57,32.83,"IMPERIAL FAA"
"709","044232",1204,-118.2,36.8,"INDEPENDENCE"
"710","044259",-6,-116.27,33.73,"INDIO FIRE S"
"711","044274",1470,-121.53,40,"INSKIP INN  "
"712","044278",744,-117.82,35.65,"INYOKERN    "
"713","044297",287,-115.12,34.15,"IRON MOUNTAI"
"714","044374",1613,-120.3,41.27,"JESS VALLEY "
"715","044418",1116,-116.65,33.1,"JULIAN WYNOL"
"716","044497",458,-120.78,38.37,"KENNEDY MINE"
"717","044500",3,-122.55,37.95,"KENTFIELD   "
"718","044520",296,-118.78,35.47,"KERN RIVER P"
"719","044523",824,-118.43,35.78,"KERN RIVER P"
"720","044534",95,-119.97,36,"KETTLEMAN CI"
"721","044536",155,-120.08,36.07,"KETTLEMAN ST"
"722","044555",98,-121.13,36.2,"KING CITY   "
"723","044577",8,-124.03,41.52,"KLAMATH     "
"724","044590",98,-120.65,37.8,"KNIGHTS FERR"
"725","044647",18,-117.78,33.53,"LAGUNA BEACH"
"726","044671",1595,-117.18,34.23,"LAKE ARROWHE"
"727","044675",1406,-120.22,41.63,"LAKE CITY   "
"728","044679",1421,-119.88,37.97,"LAKE ELEANOR"
"729","044701",409,-122.92,39.05,"LAKEPORT    "
"730","044705",2766,-118.62,37.22,"LAKE SABRINA"
"731","044709",329,-122.38,40.88,"LAKESHORE 2 "
"732","044712",55,-122,38.5,"LAKE SOLANO "
"733","044713",1572,-120.63,39.32,"LAKE SPAULDI"
"734","044714",1562,-120.63,39.33,"LAKE SPAULDI"
"735","044735",177,-117.02,32.77,"LA MESA     "
"736","044747",717,-118.15,34.7,"LANCASTER   "
"737","044749",716,-118.22,34.73,"LANCASTER FO"
"738","044812",156,-121.48,39.68,"LAS PLUMAS  "
"739","044838",1454,-121.52,41.73,"LAVA BEDS NA"
"740","044881",2072,-119.12,37.95,"LEE VINING  "
"741","044884",79,-120.25,37.23,"LE GRAND    "
"742","044890",156,-119.03,36.38,"LEMON COVE  "
"743","044957",128,-119.05,36.18,"LINDSAY     "
"744","044997",146,-121.77,37.67,"LIVERMORE   "
"745","045001",1037,-117.82,34.5,"LLANO       "
"746","045002",1177,-117.73,34.47,"LLANO SHAWNE"
"747","045026",2056,-118.73,36.6,"LODGEPOLE   "
"748","045032",12,-121.28,38.12,"LODI        "
"749","045064",21,-120.47,34.67,"LOMPOC      "
"750","045082",9,-118.2,33.77,"LONG BEACH P"
"751","045085",21,-118.15,33.82,"LONG BEACH D"
"752","045112",85,-118.23,34.07,"LOS ANGELES "
"753","045114",38,-118.38,33.93,"LOS ANGELES "
"754","045115",156,-118.23,34.05,"LOS ANGELES "
"755","045118",40,-120.85,37.05,"LOS BANOS   "
"756","045119",262,-120.92,36.87,"LOS BANOS AR"
"757","045120",125,-120.93,37.02,"LOS BANOS DE"
"758","045123",131,-121.98,37.22,"LOS GATOS   "
"759","045182",866,-116.87,34.5,"LUCERNE VALL"
"760","045194",2367,-119.22,38.03,"LUNDY LAKE  "
"761","045233",92,-120.02,36.97,"MADERA      "
"762","045296",3,-121.57,38.03,"MANDEVILLE I"
"763","045303",12,-121.2,37.78,"MANTECA     "
"764","045311",1784,-121.57,40.53,"MANZANITA LA"
"765","045338",207,-119.38,35.08,"MARICOPA    "
"766","045356",1687,-119.78,38.7,"MARKLEEVILLE"
"767","045360",146,-122.12,38.5,"MARKLEY COVE"
"768","045377",6,-122.13,38.02,"MARTINEZ WAT"
"769","045378",12,-122.12,38.02,"MARTINEZ WAT"
"770","045385",17,-121.6,39.15,"MARYSVILLE  "
"771","045449",991,-122.13,41.25,"MC CLOUD    "
"772","045502",-56,-116.03,33.55,"MECCA FIRE S"
"773","045532",47,-120.52,37.28,"MERCED MUNIC"
"774","045550",366,-120.87,36.72,"MERCEY HOT S"
"775","045602",244,-119.82,35.5,"MIDDLEWATER "
"776","045629",897,-117.03,34.08,"MILL CREEK 2"
"777","045679",1510,-121.57,40.35,"MINERAL     "
"778","045721",1315,-115.53,34.93,"MITCHELL CAV"
"779","045738",28,-121,37.65,"MODESTO     "
"780","045756",834,-118.17,35.05,"MOJAVE      "
"781","045779",1989,-119.15,38.02,"MONO LAKE   "
"782","045783",770,-122.55,41.73,"MONTAGUE/YRE"
"783","045790",73,-118.1,34.03,"MONTEBELLO  "
"784","045795",79,-121.92,36.6,"MONTEREY    "
"785","045866",37,-120.85,35.37,"MORRO BAY FI"
"786","045890",1446,-115.53,35.47,"MOUNTAIN PAS"
"787","045901",2361,-117.62,34.28,"MOUNT BALDY "
"788","045915",661,-121.93,37.87,"MT DIABLO JU"
"789","045933",1284,-121.65,37.33,"MOUNT HAMILT"
"790","045941",1296,-122,41.78,"MOUNT HEBRON"
"791","045978",2568,-116.63,33.8,"MOUNT SAN JA"
"792","045983",1094,-122.32,41.32,"MOUNT SHASTA"
"793","046003",1784,-118.07,34.23,"MOUNT WILSON"
"794","046056",235,-120.88,35.77,"NACIMIENTO D"
"795","046074",11,-122.27,38.28,"NAPA STATE H"
"796","046118",279,-114.62,34.77,"NEEDLES FAA "
"797","046136",793,-121.03,39.27,"NEVADA CITY "
"798","046144",3,-122.03,37.52,"NEWARK      "
"799","046154",659,-119.68,34.95,"NEW CUYAMA F"
"800","046168",27,-121.02,37.32,"NEWMAN      "
"801","046172",238,-120.53,37.95,"NEW MELONES "
"802","046175",3,-117.88,33.6,"NEWPORT BEAC"
"803","046252",802,-119.5,37.23,"NORTH FORK R"
"804","046256",192,-118.4,34.15,"NORTH HOLLYW"
"805","046305",67,-120.87,37.85,"OAKDALE WOOD"
"806","046319",838,-116.8,33.38,"OAK GROVE R "
"807","046332",134,-122.17,37.78,"OAKLAND     "
"808","046335",2,-122.2,37.73,"OAKLAND METR"
"809","046336",9,-122.27,37.8,"OAKLAND MUSE"
"810","046377",18,-117.4,33.22,"OCEANSIDE HA"
"811","046399",229,-119.23,34.45,"OJAI        "
"812","046465",1296,-118.1,34.25,"OPIDS CAMP F"
"813","046476",131,-119.3,36.62,"ORANGE COVE "
"814","046498",49,-124.02,41.37,"ORICK PRAIRI"
"815","046502",168,-122.17,37.87,"ORINDA BOWMA"
"816","046506",77,-122.2,39.75,"ORLAND      "
"817","046508",125,-123.53,41.3,"ORLEANS     "
"818","046521",49,-121.57,39.5,"OROVILLE    "
"819","046522",82,-121.55,39.52,"OROVILLE    "
"820","046523",162,-121.48,39.43,"OROVILLE 7 S"
"821","046569",15,-119.17,34.18,"OXNARD      "
"822","046599",114,-122.48,37.6,"PACIFICA 4 S"
"823","046624",811,-118.12,34.58,"PALMDALE    "
"824","046627",772,-118.08,34.63,"PALMDALE    "
"825","046635",128,-116.55,33.9,"PALM SPRINGS"
"826","046642",18,-122.17,37.43,"PALO ALTO   "
"827","046646",6,-122.13,37.45,"PALO ALTO   "
"828","046657",1708,-116.85,33.35,"PALOMAR MTN "
"829","046678",153,-120.48,36.55,"PANOCHE JUNC"
"830","046685",522,-121.62,39.75,"PARADISE    "
"831","046699",225,-114.17,34.28,"PARKER RESER"
"832","046719",263,-118.15,34.15,"PASADENA    "
"833","046730",213,-120.68,35.63,"PASO ROBLES "
"834","046742",248,-120.65,35.6,"PASO ROBLES "
"835","046773",930,-117.88,34.5,"PEARBLOSSOM "
"836","046816",448,-117.23,33.78,"PERRIS      "
"837","046826",9,-122.65,38.27,"PETALUMA FIR"
"838","046926",398,-121.18,36.48,"PINNACLES NM"
"839","046943",9,-120.63,35.13,"PISMO BEACH "
"840","046960",576,-120.8,38.73,"PLACERVILLE "
"841","046962",842,-120.73,38.73,"PLACERVILLE "
"842","046975",689,-122.88,40.37,"PLATINA     "
"843","047009",61,-123.7,38.92,"POINT ARENA "
"844","047016",18,-120.6,34.55,"POINT ARGUEL"
"845","047017",92,-117.25,32.72,"POINT LOMA N"
"846","047024",21,-121.28,35.67,"POINT PIEDRA"
"847","047027",155,-123.02,38,"POINT REYES "
"848","047050",262,-117.77,34.07,"POMONA CAL P"
"849","047070",15,-122.02,38.02,"PORT CHICAGO"
"850","047077",120,-119.02,36.07,"PORTERVILLE "
"851","047085",1473,-120.47,39.8,"PORTOLA     "
"852","047096",1512,-118.63,35.8,"POSEY 3 E   "
"853","047109",308,-123.13,39.37,"POTTER VALLE"
"854","047150",686,-120.7,36.2,"PRIEST VALLE"
"855","047195",1039,-120.95,39.97,"QUINCY      "
"856","047228",430,-116.88,33.03,"RAMONA FIRE "
"857","047231",451,-116.85,33.07,"RAMONA SPAUL"
"858","047253",1088,-117.65,35.37,"RANDSBURG   "
"859","047290",100,-122.25,40.17,"RED BLUFF 99"
"860","047292",105,-122.25,40.15,"RED BLUFF MU"
"861","047296",220,-122.4,40.58,"REDDING FIRE"
"862","047304",153,-122.3,40.5,"REDDING WSO "
"863","047306",402,-117.18,34.05,"REDLANDS    "
"864","047339",9,-122.23,37.48,"REDWOOD CITY"
"865","047404",152,-123.78,40.03,"RICHARDSON  "
"866","047414",17,-122.35,37.93,"RICHMOND    "
"867","047470",275,-117.35,33.97,"RIVERSIDE   "
"868","047473",319,-117.33,33.97,"RIVERSIDE CI"
"869","047516",73,-121.23,38.8,"ROCKLIN     "
"870","047630",7,-121.5,38.52,"SACRAMENTO E"
"871","047633",23,-121.5,38.58,"SACRAMENTO W"
"872","047641",1934,-120.23,39.43,"SAGEHEN CREE"
"873","047643",79,-122.47,38.5,"SAINT HELENA"
"874","047661",183,-122.12,37.83,"SAINT MARYS "
"875","047668",24,-121.62,36.67,"SALINAS     "
"876","047669",16,-121.67,36.7,"SALINAS MUNI"
"877","047689",1128,-120.22,38.5,"SALT SPRINGS"
"878","047698",189,-123.58,40.88,"SALYER RANGE"
"879","047711",741,-117.67,34.17,"SAN ANTONIO "
"880","047714",323,-121.25,36.02,"SAN ANTONIO "
"881","047723",357,-117.27,34.13,"S BERNARDINO"
"882","047729",24,-117.6,33.43,"SAN CLEMENTE"
"883","047735",1379,-118.73,34.75,"SANDBERG    "
"884","047740",11,-117.17,32.73,"SAN DIEGO LI"
"885","047759",290,-118.47,34.27,"SAN FERNANDO"
"886","047767",6,-122.5,37.77,"SAN FRANCISC"
"887","047769",5,-122.38,37.62,"SAN FRANCISC"
"888","047772",38,-122.42,37.78,"SAN FRANCISC"
"889","047785",122,-118.1,34.1,"SAN GABRIEL "
"890","047807",110,-122.33,37.3,"SAN GREGORIO"
"891","047810",473,-116.97,33.78,"SAN JACINTO "
"892","047821",29,-121.88,37.33,"SAN JOSE    "
"893","047846",79,-121.07,37.05,"SAN LUIS DAM"
"894","047851",96,-120.67,35.3,"SAN LUIS OBI"
"895","047864",9,-122.32,37.57,"SAN MATEO   "
"896","047870",153,-119.47,33.23,"SAN NICHOLAS"
"897","047871",31,-119.5,33.27,"SAN NICHOLAS"
"898","047874",128,-117,33.08,"SAN PASQUAL "
"899","047876",3,-118.27,33.72,"SAN PEDRO   "
"900","047880",9,-122.53,37.97,"SAN RAFAEL C"
"901","047888",40,-117.85,33.77,"SANTA ANA   "
"902","047894",845,-117.07,34.13,"SANTA ANA RI"
"903","047902",2,-119.68,34.42,"SANTA BARBAR"
"904","047905",5,-119.83,34.43,"SANTA BARBAR"
"905","047910",482,-118.4,33.42,"SANTA CATALI"
"906","047912",27,-121.93,37.35,"SANTA CLARA "
"907","047916",40,-122.02,36.98,"SANTA CRUZ  "
"908","047940",67,-120.43,34.95,"SANTA MARIA "
"909","047946",71,-120.42,34.93,"SANTA MARIA "
"910","047953",6,-118.5,34,"SANTA MONICA"
"911","047957",82,-119.07,34.35,"SANTA PAULA "
"912","047965",51,-122.7,38.45,"SANTA ROSA  "
"913","048025",661,-123.13,41.3,"SAWYERS BAR "
"914","048045",42,-124.1,40.48,"SCOTIA      "
"915","048099",192,-121.47,39.42,"OROVILLE 7 S"
"916","048105",1549,-116.95,34.18,"SEVEN OAKS  "
"917","048135",328,-122.42,40.72,"SHASTA DAM  "
"918","048162",17,-124.07,40.03,"SHELTER COVE"
"919","048207",1281,-120.63,39.57,"SIERRA CITY "
"920","048210",336,-118.05,34.17,"SIERRA MADRE"
"921","048218",1519,-120.37,39.58,"SIERRAVILLE "
"922","048250",282,-116.1,35.33,"SILVER LAKE "
"923","048331",2059,-120.38,39.32,"SODA SPRINGS"
"924","048351",21,-122.45,38.28,"SONOMA      "
"925","048353",558,-120.38,37.98,"SONORA RS   "
"926","048380",1568,-119.63,37.5,"SOUTH ENTR Y"
"927","048406",2934,-118.57,37.17,"SOUTH LAKE  "
"928","048446",15,-121.63,36.62,"SPRECKELS HW"
"929","048463",1281,-118.65,36.22,"SPRINGVILLE "
"930","048474",1900,-120.23,39.2,"SQUAW VALLEY"
"931","048479",1745,-117.23,34.23,"SQUIRREL INN"
"932","048557",6,-121.27,37.95,"STOCKTON 2  "
"933","048558",8,-121.25,37.9,"STOCKTON MET"
"934","048560",6,-121.23,37.95,"STOCKTON FIR"
